Node	ModuleColor	GeneSymbol	GeneName
284370	green	ZNF615	zinc finger protein 615
80110	blue	ZNF614	zinc finger protein 614
9668	grey	ZNF432	zinc finger protein 432
284371	grey	ZNF841	zinc finger protein 841
90317	brown	ZNF616	zinc finger protein 616
162962	blue	ZNF836	zinc finger protein 836
5518	turquoise	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha
90321	brown	ZNF766	zinc finger protein 766
147657	turquoise	ZNF480	zinc finger protein 480
162963	grey	ZNF610	zinc finger protein 610
400713	turquoise	ZNF880	zinc finger protein 880
102724105	grey	ZNF528-AS1	ZNF528 antisense RNA 1
84436	grey	ZNF528	zinc finger protein 528
388558	grey	ZNF808	zinc finger protein 808
55762	grey	ZNF701	zinc finger protein 701
7696	grey	ZNF137P	zinc finger protein 137, pseudogene
55769	yellow	ZNF83	zinc finger protein 83
81856	grey	ZNF611	zinc finger protein 611
162966	turquoise	ZNF600	zinc finger protein 600
7576	grey	ZNF28	zinc finger protein 28
90333	brown	ZNF468	zinc finger protein 468
162967	green	ZNF320	zinc finger protein 320
388559	pink	ZNF888	zinc finger protein 888
125893	green	ZNF816	zinc finger protein 816
79986	blue	ZNF702P	zinc finger protein 702, pseudogene
90338	grey	ZNF160	zinc finger protein 160
84671	grey	ZNF347	zinc finger protein 347
79788	brown	ZNF665	zinc finger protein 665
390963	grey	ZNF818P	zinc finger protein 818, pseudogene
342926	grey	ZNF677	zinc finger protein 677
91664	blue	ZNF845	zinc finger protein 845
170958	grey	ZNF525	zinc finger protein 525
91661	brown	ZNF765	zinc finger protein 765
388561	grey	ZNF761	zinc finger protein 761
147804	grey	TPM3P9	tropomyosin 3 pseudogene 9
126017	brown	ZNF813	zinc finger protein 813
55422	grey	ZNF331	zinc finger protein 331
91662	brown	NLRP12	NLR family pyrin domain containing 12
91663	turquoise	MYADM	myeloid associated differentiation marker
126014	turquoise	OSCAR	osteoclast associated Ig-like receptor
4849	grey	CNOT3	CCR4-NOT transcription complex subunit 3
3903	turquoise	LAIR1	leukocyte associated immunoglobulin like receptor 1
54776	grey	PPP1R12C	protein phosphatase 1 regulatory subunit 12C
255043	grey	TMEM86B	transmembrane protein 86B
22870	yellow	PPP6R1	protein phosphatase 6 regulatory subunit 1
23640	yellow	HSPBP1	HSPA (Hsp70) binding protein 1
284417	grey	TMEM150B	transmembrane protein 150B
84787	blue	KMT5C	lysine methyltransferase 5C
6158	red	RPL28	ribosomal protein L28
27338	brown	UBE2S	ubiquitin conjugating enzyme E2 S
79763	grey	ISOC2	isochorismatase domain containing 2
89887	grey	ZNF628	zinc finger protein 628
57106	grey	NAT14	N-acetyltransferase 14 (putative)
163033	green	ZNF579	zinc finger protein 579
84922	grey	FIZ1	FLT3 interacting zinc finger 1
147807	blue	ZNF524	zinc finger protein 524
100507290	turquoise	ZNF865	zinc finger protein 865
147808	turquoise	ZNF784	zinc finger protein 784
51157	grey	ZNF580	zinc finger protein 580
51545	red	ZNF581	zinc finger protein 581
29903	red	CCDC106	coiled-coil domain containing 106
11338	blue	U2AF2	U2 small nuclear RNA auxiliary factor 2
29924	grey	EPN1	epsin 1
126208	green	ZNF787	zinc finger protein 787
55311	grey	ZNF444	zinc finger protein 444
79149	brown	ZSCAN5A	zinc finger and SCAN domain containing 5A
100506374	grey	EDDM13	epididymal protein 13
147947	grey	ZNF542P	zinc finger protein 542, pseudogene
147948	grey	ZNF582	zinc finger protein 582
386758	grey	ZNF582-DT	ZNF582 divergent transcript
147949	green	ZNF583	zinc finger protein 583
63934	turquoise	ZNF667	zinc finger protein 667
100128252	turquoise	ZNF667-AS1	ZNF667 antisense RNA 1 (head to head)
57573	blue	ZNF471	zinc finger protein 471
140612	grey	ZFP28	ZFP28 zinc finger protein
388566	grey	ZNF470	zinc finger protein 470
58491	turquoise	ZNF71	zinc finger protein 71
5178	brown	PEG3	paternally expressed 3
9422	grey	ZNF264	zinc finger protein 264
6795	grey	AURKC	aurora kinase C
390980	grey	ZNF805	zinc finger protein 805
10794	grey	ZNF460	zinc finger protein 460
125919	grey	ZNF543	zinc finger protein 543
57343	grey	ZNF304	zinc finger protein 304
284306	grey	ZNF547	zinc finger protein 547
10597	pink	TRAPPC2B	trafficking protein particle complex subunit 2B
147694	grey	ZNF548	zinc finger protein 548
7565	grey	ZNF17	zinc finger protein 17
388567	grey	ZNF749	zinc finger protein 749
400720	grey	ZNF772	zinc finger protein 772
79744	brown	ZNF419	zinc finger protein 419
374928	grey	ZNF773	zinc finger protein 773
256051	grey	ZNF549	zinc finger protein 549
162972	grey	ZNF550	zinc finger protein 550
55659	turquoise	ZNF416	zinc finger protein 416
284307	turquoise	ZIK1	zinc finger protein interacting with K protein 1
348327	turquoise	ZNF530	zinc finger protein 530
7693	brown	ZNF134	zinc finger protein 134
10520	grey	ZNF211	zinc finger protein 211
90233	grey	ZNF551	zinc finger protein 551
7710	turquoise	ZNF154	zinc finger protein 154
79891	yellow	ZNF671	zinc finger protein 671
284309	grey	ZNF776	zinc finger protein 776
54807	blue	ZNF586	zinc finger protein 586
79818	brown	ZNF552	zinc finger protein 552
100293516	grey	ZNF587B	zinc finger protein 587B
84914	grey	ZNF587	zinc finger protein 587
730051	greenyellow	ZNF814	zinc finger protein 814
147687	grey	ZNF417	zinc finger protein 417
147686	grey	ZNF418	zinc finger protein 418
10172	grey	ZNF256	zinc finger protein 256
80095	brown	ZNF606	zinc finger protein 606
100128398	grey	ZNF606-AS1	ZNF606 antisense RNA 1
7694	grey	ZNF135	zinc finger protein 135
65982	grey	ZSCAN18	zinc finger and SCAN domain containing 18
79673	grey	ZNF329	zinc finger protein 329
10782	brown	ZNF274	zinc finger protein 274
27300	grey	ZNF544	zinc finger protein 544
7554	grey	ZNF8	zinc finger protein 8
342945	grey	ZSCAN22	zinc finger and SCAN domain containing 22
1	grey	A1BG	alpha-1-B glycoprotein
503538	grey	A1BG-AS1	A1BG antisense RNA 1
162968	green	ZNF497	zinc finger protein 497
116412	brown	ZNF837	zinc finger protein 837
6193	turquoise	RPS5	ribosomal protein S5
201514	grey	ZNF584	zinc finger protein 584
388569	turquoise	ZNF324B	zinc finger protein 324B
7691	turquoise	ZNF132	zinc finger protein 132
25799	green	ZNF324	zinc finger protein 324
55663	brown	ZNF446	zinc finger protein 446
10998	grey	SLC27A5	solute carrier family 27 member 5
84878	turquoise	ZBTB45	zinc finger and BTB domain containing 45
10155	grey	TRIM28	tripartite motif containing 28
27243	grey	CHMP2A	charged multivesicular body protein 2A
9040	yellow	UBE2M	ubiquitin conjugating enzyme E2 M
100131691	grey	MZF1-AS1	MZF1 antisense RNA 1
7593	magenta	MZF1	myeloid zinc finger 1
65996	grey	CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene
26751	blue	SH3YL1	SH3 and SYLF domain containing 1
52	grey	ACP1	acid phosphatase 1
129787	grey	TMEM18	transmembrane protein 18
7260	grey	EIPR1	EARP complex and GARP complex interacting protein 1
51112	blue	TRAPPC12	trafficking protein particle complex subunit 12
55256	grey	ADI1	acireductone dioxygenase 1
246243	turquoise	RNASEH1	ribonuclease H1
100506054	grey	RNASEH1-DT	RNASEH1 divergent transcript
6201	brown	RPS7	ribosomal protein S7
129607	grey	CMPK2	cytidine/uridine monophosphate kinase 2
91543	green	RSAD2	radical S-adenosyl methionine domain containing 2
9781	grey	RNF144A	ring finger protein 144A
100506299	brown	ID2-AS1	ID2 antisense RNA 1
3398	brown	ID2	inhibitor of DNA binding 2
57498	grey	KIDINS220	kinase D interacting substrate 220
129642	grey	MBOAT2	membrane bound O-acyltransferase domain containing 2
8853	turquoise	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
9270	grey	ITGB1BP1	integrin subunit beta 1 binding protein 1
51692	grey	CPSF3	cleavage and polyadenylation specific factor 3
285148	brown	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)
6868	brown	ADAM17	ADAM metallopeptidase domain 17
10971	blue	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
9014	yellow	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
29841	grey	GRHL1	grainyhead like transcription factor 1
8462	turquoise	KLF11	KLF transcription factor 11
3241	green	HPCAL1	hippocalcin like 1
4953	turquoise	ODC1	ornithine decarboxylase 1
79954	turquoise	NOL10	nucleolar protein 10
245973	grey	ATP6V1C2	ATPase H+ transporting V1 subunit C2
10130	brown	PDIA6	protein disulfide isomerase family A member 6
130814	turquoise	SLC66A3	solute carrier family 66 member 3
9475	brown	ROCK2	Rho associated coiled-coil containing protein kinase 2
1876	blue	E2F6	E2F transcription factor 6
23175	grey	LPIN1	lipin 1
51594	grey	NBAS	NBAS subunit of NRZ tethering complex
1653	turquoise	DDX1	DEAD-box helicase 1
81553	turquoise	CYRIA	CYFIP related Rac1 interactor A
79677	grey	SMC6	structural maintenance of chromosomes 6
348654	grey	GEN1	GEN1 Holliday junction 5' flap endonuclease
130502	red	TTC32	tetratricopeptide repeat domain 32
57539	brown	WDR35	WD repeat domain 35
9741	grey	LAPTM4A	lysosomal protein transmembrane 4 alpha
6382	grey	SDC1	syndecan 1
23369	grey	PUM2	pumilio RNA binding family member 2
388	blue	RHOB	ras homolog family member B
64342	turquoise	HS1BP3	HCLS1 binding protein 3
60526	brown	LDAH	lipid droplet associated hydrolase
54454	turquoise	ATAD2B	ATPase family AAA domain containing 2B
165324	grey	UBXN2A	UBX domain protein 2A
80304	grey	WDCP	WD repeat and coiled coil containing
2281	grey	FKBP1B	FKBP prolyl isomerase 1B
51639	red	SF3B6	splicing factor 3b subunit 6
375190	brown	FAM228B	family with sequence similarity 228 member B
9540	yellow	TP53I3	tumor protein p53 inducible protein 3
375189	grey	PFN4	profilin family member 4
50618	blue	ITSN2	intersectin 2
8648	grey	NCOA1	nuclear receptor coactivator 1
391356	turquoise	PTRHD1	peptidyl-tRNA hydrolase domain containing 1
79172	turquoise	CENPO	centromere protein O
109	grey	ADCY3	adenylate cyclase 3
51277	grey	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
22979	black	EFR3B	EFR3 homolog B
5443	grey	POMC	proopiomelanocortin
1788	grey	DNMT3A	DNA methyltransferase 3 alpha
1838	turquoise	DTNB	dystrobrevin beta
55252	grey	ASXL2	ASXL transcriptional regulator 2
3797	turquoise	KIF3C	kinesin family member 3C
10890	brown	RAB10	RAB10, member RAS oncogene family
3030	grey	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
3032	grey	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
85465	blue	SELENOI	selenoprotein I
54978	turquoise	SLC35F6	solute carrier family 35 member F6
22924	grey	MAPRE3	microtubule associated protein RP/EB family member 3
54867	turquoise	TMEM214	transmembrane protein 214
60509	turquoise	AGBL5	AGBL carboxypeptidase 5
100128731	blue	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
11117	yellow	EMILIN1	elastin microfibril interfacer 1
3795	red	KHK	ketohexokinase
10113	grey	PREB	prolactin regulatory element binding
8884	yellow	SLC5A6	solute carrier family 5 member 6
51374	grey	ATRAID	all-trans retinoic acid induced differentiation factor
790	brown	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
4358	turquoise	MPV17	mitochondrial inner membrane protein MPV17
2976	brown	GTF3C2	general transcription factor IIIC subunit 2
8890	turquoise	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
9784	grey	SNX17	sorting nexin 17
130557	green	ZNF513	zinc finger protein 513
5496	yellow	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
2498	grey	FTH1P3	ferritin heavy chain 1 pseudogene 3
29959	red	NRBP1	nuclear receptor binding protein 1
200634	red	KRTCAP3	keratinocyte associated protein 3
26160	blue	IFT172	intraflagellar transport 172
84226	grey	SPATA31H1	SPATA31 subfamily H member 1
84450	blue	ZNF512	zinc finger protein 512
79635	brown	CCDC121	coiled-coil domain containing 121
11321	red	GPN1	GPN-loop GTPase 1
9913	grey	SUPT7L	SPT7 like, STAGA complex subunit gamma
22950	grey	SLC4A1AP	solute carrier family 4 member 1 adaptor protein
9553	brown	MRPL33	mitochondrial ribosomal protein L33
64080	turquoise	RBKS	ribokinase
9577	grey	BABAM2	BRISC and BRCA1 A complex member 2
2355	blue	FOSL2	FOS like 2, AP-1 transcription factor subunit
151056	grey	PLB1	phospholipase B1
5500	blue	PPP1CB	protein phosphatase 1 catalytic subunit beta
55006	turquoise	TRMT61B	tRNA methyltransferase 61B
23160	red	WDR43	WD repeat domain 43
79745	turquoise	CLIP4	CAP-Gly domain containing linker protein family member 4
238	turquoise	ALK	ALK receptor tyrosine kinase
51646	black	YPEL5	yippee like 5
253558	blue	LCLAT1	lysocardiolipin acyltransferase 1
30845	grey	EHD3	EH domain containing 3
51072	yellow	MEMO1	mediator of cell motility 1
84661	turquoise	DPY30	dpy-30 histone methyltransferase complex regulatory subunit
6683	grey	SPAST	spastin
55676	grey	SLC30A6	solute carrier family 30 member 6
58484	brown	NLRC4	NLR family CARD domain containing 4
84272	red	YIPF4	Yip1 domain family member 4
57448	red	BIRC6	baculoviral IAP repeat containing 6
55622	turquoise	TTC27	tetratricopeptide repeat domain 27
25780	turquoise	RASGRP3	RAS guanyl releasing protein 3
25940	yellow	FAM98A	family with sequence similarity 98 member A
51232	grey	CRIM1	cysteine rich transmembrane BMP regulator 1
9637	grey	FEZ2	fasciculation and elongation protein zeta 2
6801	grey	STRN	striatin
54497	brown	HEATR5B	HEAT repeat containing 5B
253635	grey	GPATCH11	G-patch domain containing 11
5610	grey	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
100505876	grey	CEBPZOS	CEBPZ opposite strand
10153	blue	CEBPZ	CCAAT enhancer binding protein zeta
55471	magenta	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7
23683	turquoise	PRKD3	protein kinase D3
25797	grey	QPCT	glutaminyl-peptide cyclotransferase
10602	grey	CDC42EP3	CDC42 effector protein 3
151393	green	RMDN2	regulator of microtubule dynamics 2
1545	turquoise	CYP1B1	cytochrome P450 family 1 subfamily B member 1
285154	turquoise	CYP1B1-AS1	CYP1B1 antisense RNA 1
64225	turquoise	ATL2	atlastin GTPase 2
92906	grey	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like
130589	grey	GALM	galactose mutarotase
6432	turquoise	SRSF7	serine and arginine rich splicing factor 7
79833	brown	GEMIN6	gem nuclear organelle associated protein 6
90957	blue	DHX57	DExH-box helicase 57
729967	turquoise	MORN2	MORN repeat containing 2
6654	grey	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
8491	blue	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
728730	grey	MAP4K3-DT	MAP4K3 divergent transcript
130733	grey	TMEM178A	transmembrane protein 178A
80745	red	THUMPD2	THUMP domain containing 2
6546	grey	SLC8A1	solute carrier family 8 member A1
27436	yellow	EML4	EMAP like 4
9167	grey	COX7A2L	cytochrome c oxidase subunit 7A2 like
57504	blue	MTA3	metastasis associated 1 family member 3
165140	brown	OXER1	oxoeicosanoid receptor 1
23498	yellow	HAAO	3-hydroxyanthranilate 3,4-dioxygenase
678	brown	ZFP36L2	ZFP36 ring finger protein like 2
63892	grey	THADA	THADA armadillo repeat containing
51626	brown	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
10128	grey	LRPPRC	leucine rich pentatricopeptide repeat containing
5495	grey	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
9581	grey	PREPL	prolyl endopeptidase like
79823	grey	CAMKMT	calmodulin-lysine N-methyltransferase
55133	green	SRBD1	S1 RNA binding domain 1
5581	grey	PRKCE	protein kinase C epsilon
2034	grey	EPAS1	endothelial PAS domain protein 1
90423	grey	ATP6V1E2	ATPase H+ transporting V1 subunit E2
23433	grey	RHOQ	ras homolog family member Q
100506142	turquoise	RHOQ-AS1	RHOQ antisense RNA 1
5281	grey	PIGF	phosphatidylinositol glycan anchor biosynthesis class F
9419	turquoise	CRIPT	CXXC repeat containing interactor of PDZ3 domain
9655	blue	SOCS5	suppressor of cytokine signaling 5
90411	grey	MCFD2	multiple coagulation factor deficiency 2, ER cargo receptor complex subunit
57217	grey	TTC7A	tetratricopeptide repeat domain 7A
805	yellow	CALM2	calmodulin 2
4436	blue	MSH2	mutS homolog 2
2956	green	MSH6	mutS homolog 6
80204	blue	FBXO11	F-box protein 11
3344	brown	FOXN2	forkhead box N2
129285	turquoise	PPP1R21	protein phosphatase 1 regulatory subunit 21
11037	brown	STON1	stonin 1
51130	grey	ASB3	ankyrin repeat and SOCS box containing 3
494143	grey	CHAC2	ChaC glutathione specific gamma-glutamylcyclotransferase 2
27248	pink	ERLEC1	endoplasmic reticulum lectin 1
10936	brown	GPR75	G protein-coupled receptor 75
23198	turquoise	PSME4	proteasome activator subunit 4
98	grey	ACYP2	acylphosphatase 2
6711	turquoise	SPTBN1	spectrin beta, non-erythrocytic 1
400954	grey	EML6	EMAP like 6
57142	blue	RTN4	reticulon 4
130162	brown	CLHC1	clathrin heavy chain linker domain containing 1
6233	green	RPS27A	ribosomal protein S27a
4528	pink	MTIF2	mitochondrial translational initiation factor 2
344405	grey	PRORSD1P	prolyl-tRNA synthetase associated domain containing 1, pseudogene
55704	yellow	CCDC88A	coiled-coil domain containing 88A
112942	grey	CFAP36	cilia and flagella associated protein 36
57223	grey	PPP4R3B	protein phosphatase 4 regulatory subunit 3B
87178	yellow	PNPT1	polyribonucleotide nucleotidyltransferase 1
7444	blue	VRK2	VRK serine/threonine kinase 2
55120	grey	FANCL	FA complementation group L
53335	turquoise	BCL11A	BCL11 transcription factor A
64895	grey	PAPOLG	poly(A) polymerase gamma
5966	brown	REL	REL proto-oncogene, NF-kB subunit
150962	turquoise	PUS10	pseudouridine synthase 10
5194	grey	PEX13	peroxisomal biogenesis factor 13
84542	grey	SANBR	SANT and BTB domain regulator of CSR
339803	brown	C2orf74-DT	C2orf74 divergent transcript
339804	brown	C2orf74	chromosome 2 open reading frame 74
130872	brown	AHSA2P	activator of HSP90 ATPase homolog 2, pseudogene
9736	red	USP34	ubiquitin specific peptidase 34
7514	grey	XPO1	exportin 1
84140	yellow	FAM161A	FAM161 centrosomal protein A
10575	yellow	CCT4	chaperonin containing TCP1 subunit 4
150684	grey	COMMD1	copper metabolism domain containing 1
10678	green	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
200728	blue	TMEM17	transmembrane protein 17
23301	grey	EHBP1	EH domain binding protein 1
51057	grey	WDPCP	WD repeat containing planar cell polarity effector
4190	grey	MDH1	malate dehydrogenase 1
7360	grey	UGP2	UDP-glucose pyrophosphorylase 2
51542	grey	VPS54	VPS54 subunit of GARP complex
57162	green	PELI1	pellino E3 ubiquitin protein ligase 1
29094	grey	LGALSL	galectin like
101927402	blue	AFTPH-DT	AFTPH divergent transcript
54812	blue	AFTPH	aftiphilin
9792	blue	SERTAD2	SERTA domain containing 2
6509	grey	SLC1A4	solute carrier family 1 member 4
23177	grey	CEP68	centrosomal protein 68
5861	grey	RAB1A	RAB1A, member RAS oncogene family
10097	grey	ACTR2	actin related protein 2
200734	blue	SPRED2	sprouty related EVH1 domain containing 2
54465	brown	ETAA1	ETAA1 activator of ATR kinase
10438	grey	C1D	C1D nuclear receptor corepressor
116143	brown	DNAAF10	dynein axonemal assembly factor 10
56902	blue	PNO1	partner of NOB1 homolog
5534	grey	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha
25927	grey	CNRIP1	cannabinoid receptor interacting protein 1
5341	brown	PLEK	pleckstrin
554251	grey	FBXO48	F-box protein 48
200558	green	APLF	aprataxin and PNKP like factor
9938	blue	ARHGAP25	Rho GTPase activating protein 25
2673	grey	GFPT1	glutamine--fructose-6-phosphate transaminase 1
27247	grey	NFU1	NFU1 iron-sulfur cluster scaffold
22848	grey	AAK1	AP2 associated kinase 1
307	turquoise	ANXA4	annexin A4
64395	brown	GMCL1	germ cell-less 1, spermatogenesis associated
11017	grey	SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
4084	yellow	MXD1	MAX dimerization protein 1
400960	yellow	PCBP1-AS1	PCBP1 antisense RNA 1
5093	turquoise	PCBP1	poly(rC) binding protein 1
54980	red	C2orf42	chromosome 2 open reading frame 42
7072	grey	TIA1	TIA1 cytotoxic granule associated RNA binding protein
51449	turquoise	PCYOX1	prenylcysteine oxidase 1
6637	blue	SNRPG	small nuclear ribonucleoprotein polypeptide G
84908	grey	FAM136A	family with sequence similarity 136 member A
7039	turquoise	TGFA	transforming growth factor alpha
113419	brown	TEX261	testis expressed 261
55577	turquoise	NAGK	N-acetylglucosamine kinase
84693	grey	MCEE	methylmalonyl-CoA epimerase
10199	grey	MPHOSPH10	M-phase phosphoprotein 10
27332	red	ZNF638	zinc finger protein 638
8291	purple	DYSF	dysferlin
23233	turquoise	EXOC6B	exocyst complex component 6B
6697	yellow	SPR	sepiapterin reductase
94097	grey	SFXN5	sideroflexin 5
26056	turquoise	RAB11FIP5	RAB11 family interacting protein 5
10322	yellow	SMYD5	SMYD family member 5
84279	grey	PRADC1	protease associated domain containing 1
10574	yellow	CCT7	chaperonin containing TCP1 subunit 7
150726	blue	FBXO41	F-box protein 41
7840	grey	ALMS1	ALMS1 centrosome and basal body associated protein
51002	grey	TPRKB	TP53RK binding protein
8446	blue	DUSP11	dual specificity phosphatase 11
10617	magenta	STAMBP	STAM binding protein
1716	grey	DGUOK	deoxyguanosine kinase
200424	grey	TET3	tet methylcytosine dioxygenase 3
388962	yellow	BOLA3	bolA family member 3
100507171	grey	BOLA3-DT	BOLA3 divergent transcript
55233	purple	MOB1A	MOB kinase activator 1A
10797	yellow	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
57835	grey	SLC4A5	solute carrier family 4 member 5
1639	green	DCTN1	dynactin subunit 1
6242	black	RTKN	rhotekin
23559	brown	WBP1	WW domain binding protein 1
7841	grey	MOGS	mannosyl-oligosaccharide glucosidase
116540	grey	MRPL53	mitochondrial ribosomal protein L53
84865	brown	CCDC142	coiled-coil domain containing 142
64427	brown	TTC31	tetratricopeptide repeat domain 31
151534	grey	LBX2-AS1	LBX2 antisense RNA 1
84759	grey	PCGF1	polycomb group ring finger 1
550	brown	AUP1	AUP1 lipid droplet regulating VLDL assembly factor
27429	turquoise	HTRA2	HtrA serine peptidase 2
84695	yellow	LOXL3	lysyl oxidase like 3
1796	brown	DOK1	docking protein 1
130951	brown	M1AP	meiosis 1 associated protein
10505	turquoise	SEMA4F	ssemaphorin 4F
3099	turquoise	HK2	hexokinase 2
56655	yellow	POLE4	DNA polymerase epsilon 4, accessory subunit
9801	grey	MRPL19	mitochondrial ribosomal protein L19
6936	pink	GCFC2	GC-rich sequence DNA-binding factor 2
388965	grey	FUNDC2P2	FUN14 domain containing 2 pseudogene 2
8802	grey	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha
129293	grey	TRABD2A	TraB domain containing 2A
9168	yellow	TMSB10	thymosin beta 10
56888	brown	KCMF1	potassium channel modulatory factor 1
10618	grey	TGOLN2	trans-golgi network protein 2
54884	grey	RETSAT	retinol saturase
84173	grey	ELMOD3	ELMO domain containing 3
822	turquoise	CAPG	capping actin protein, gelsolin like
100630918	brown	PARTICL	promoter of MAT2A antisense radiation-induced circulating long non-coding RNA
4144	grey	MAT2A	methionine adenosyltransferase 2A
2677	grey	GGCX	gamma-glutamyl carboxylase
8673	grey	VAMP8	vesicle associated membrane protein 8
10791	grey	VAMP5	vesicle associated membrane protein 5
51255	turquoise	RNF181	ring finger protein 181
129303	turquoise	TMEM150A	transmembrane protein 150A
10713	turquoise	USP39	ubiquitin specific peptidase 39
388969	brown	C2orf68	chromosome 2 open reading frame 68
8869	magenta	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
101928113	grey	ST3GAL5-AS1	ST3GAL5 antisense RNA 1 (head to head)
25885	grey	POLR1A	RNA polymerase I subunit A
55037	grey	PTCD3	pentatricopeptide repeat domain 3
10989	grey	IMMT	inner membrane mitochondrial protein
51318	grey	MRPL35	mitochondrial ribosomal protein L35
55818	brown	KDM3A	lysine demethylase 3A
51652	grey	CHMP3	charged multivesicular body protein 3
7844	grey	RNF103	ring finger protein 103
64795	brown	RMND5A	required for meiotic nuclear division 5 homolog A
285074	grey	ANAPC1P2	ANAPC1 pseudogene 2
112597	brown	CYTOR	cytoskeleton regulator RNA
730268	yellow	ANAPC1P4	ANAPC1 pseudogene 4
51315	grey	KRCC1	lysine rich coiled-coil 1
9451	blue	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3
22934	blue	RPIA	ribose 5-phosphate isomerase A
3514	black	IGKC	immunoglobulin kappa constant
654342	grey	LSP1P4	LSP1 pseudogene 4
64969	yellow	MRPS5	mitochondrial ribosomal protein S5
84874	turquoise	ZNF514	zinc finger protein 514
7549	grey	ZNF2	zinc finger protein 2
51011	grey	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A
150759	grey	LINC00342	long intergenic non-protein coding RNA 342
400986	grey	ANKRD36C	ankyrin repeat domain 36C
150763	grey	GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial
1844	brown	DUSP2	dual specificity phosphatase 2
56910	brown	STARD7	StAR related lipid transfer domain containing 7
285033	brown	STARD7-AS1	STARD7 antisense RNA 1
55654	red	TMEM127	transmembrane protein 127
9391	green	CIAO1	cytosolic iron-sulfur assembly component 1
23020	grey	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
150771	brown	ITPRIPL1	ITPRIP like 1
23397	green	NCAPH	non-SMC condensin I complex subunit H
93082	blue	NEURL3	neuralized E3 ubiquitin protein ligase 3
10865	grey	ARID5A	AT-rich interaction domain 5A
55683	red	KANSL3	KAT8 regulatory NSL complex subunit 3
81562	grey	LMAN2L	lectin, mannose binding 2 like
26504	turquoise	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4
26505	grey	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
200539	brown	ANKRD23	ankyrin repeat domain 23
51239	blue	ANKRD39	ankyrin repeat domain 39
54910	yellow	SEMA4C	semaphorin 4C
151313	grey	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B
375248	grey	ANKRD36	ankyrin repeat domain 36
57730	blue	ANKRD36B	ankyrin repeat domain 36B
1329	grey	COX5B	cytochrome c oxidase subunit 5B
10120	grey	ACTR1B	actin related protein 1B
728537	grey	C2orf92	chromosome 2 open reading frame 92
23505	grey	TMEM131	transmembrane protein 131
3631	blue	INPP4A	inositol polyphosphate-4-phosphatase type I A
493753	brown	COA5	cytochrome c oxidase assembly factor 5
25972	turquoise	UNC50	unc-50 inner nuclear membrane RNA binding protein
11320	brown	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A
101927070	grey	LINC02611	long intergenic non-protein coding RNA 2611
343990	brown	CRACDL	CRACD like
80705	grey	TSGA10	testis specific 10
51601	blue	LIPT1	lipoyltransferase 1
129531	turquoise	MITD1	microtubule interacting and trafficking domain containing 1
51263	grey	MRPL30	mitochondrial ribosomal protein L30
129530	grey	LYG1	lysozyme g1
10190	grey	TXNDC9	thioredoxin domain containing 9
9669	yellow	EIF5B	eukaryotic translation initiation factor 5B
51455	grey	REV1	REV1 DNA directed polymerase
9486	green	CHST10	carbohydrate sulfotransferase 10
79031	grey	PDCL3	phosducin like 3
6160	black	RPL31	ribosomal protein L31
11138	green	TBC1D8	TBC1 domain family member 8
100506286	grey	TBC1D8-AS1	TBC1D8 antisense RNA 1
