Node	ModuleColor	GeneSymbol	GeneName
54850	grey	FBXL12	F-box and leucine rich repeat protein 12
59286	black	UBL5	ubiquitin like 5
5300	green	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
55337	brown	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
56342	turquoise	PPAN	peter pan homolog
8666	green	EIF3G	eukaryotic translation initiation factor 3 subunit G
1786	turquoise	DNMT1	DNA methyltransferase 1
9294	blue	S1PR2	sphingosine-1-phosphate receptor 2
51073	blue	MRPL4	mitochondrial ribosomal protein L4
3383	turquoise	ICAM1	intercellular adhesion molecule 1
3386	blue	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
112812	blue	FDX2	ferredoxin 2
125950	blue	RAVER1	ribonucleoprotein, PTB binding 1
3385	turquoise	ICAM3	intercellular adhesion molecule 3
7297	grey	TYK2	tyrosine kinase 2
11140	turquoise	CDC37	cell division cycle 37, HSP90 cochaperone
5141	blue	PDE4A	phosphodiesterase 4A
9817	black	KEAP1	kelch like ECH associated protein 1
53637	turquoise	S1PR5	sphingosine-1-phosphate receptor 5
65095	grey	KRI1	KRI1 homolog
1032	blue	CDKN2D	cyclin dependent kinase inhibitor 2D
57153	turquoise	SLC44A2	solute carrier family 44 member 2
147727	brown	ILF3-DT	ILF3 divergent transcript
3609	yellow	ILF3	interleukin enhancer binding factor 3
81890	blue	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1
1785	grey	DNM2	dynamin 2
11018	turquoise	TMED1	transmembrane p24 trafficking protein 1
255809	grey	C19orf38	chromosome 19 open reading frame 38
10498	yellow	CARM1	coactivator associated arginine methyltransferase 1
78992	grey	YIPF2	Yip1 domain family member 2
90580	grey	TIMM29	translocase of inner mitochondrial membrane 29
6597	yellow	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
3949	black	LDLR	low density lipoprotein receptor
147841	blue	SPC24	SPC24 component of NDC80 kinetochore complex
374882	blue	TMEM205	transmembrane protein 205
126075	grey	CCDC159	coiled-coil domain containing 159
126074	yellow	SWSAP1	SWIM-type zinc finger 7 associated protein 1
2057	yellow	EPOR	erythropoietin receptor
5589	black	PRKCSH	protein kinase C substrate 80K-H
51295	turquoise	ECSIT	ECSIT signaling integrator
84337	turquoise	ELOF1	elongation factor 1
54	brown	ACP5	acid phosphatase 5, tartrate resistant
7620	yellow	ZNF69	zinc finger protein 69
90592	red	ZNF700	zinc finger protein 700
7695	blue	ZNF136	zinc finger protein 136
51710	blue	ZNF44	zinc finger protein 44
90576	blue	ZNF799	zinc finger protein 799
163050	grey	ZNF564	zinc finger protein 564
57474	turquoise	ZNF490	zinc finger protein 490
163049	blue	ZNF791	zinc finger protein 791
4125	turquoise	MAN2B1	mannosidase alpha class 2B member 1
51398	blue	WDR83OS	WD repeat domain 83 opposite strand
1725	green	DHPS	deoxyhypusine synthase
84261	grey	FBXW9	F-box and WD repeat domain containing 9
30000	brown	TNPO2	transportin 2
79002	blue	TRIR	telomerase RNA component interacting RNase
439	red	GET3	guided entry of tail-anchored proteins factor 3, ATPase
29911	blue	HOOK2	hook microtubule tethering protein 2
3726	black	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
7001	yellow	PRDX2	peroxiredoxin 2
10535	blue	RNASEH2A	ribonuclease H2 subunit A
1777	brown	DNASE2	deoxyribonuclease 2, lysosomal
10661	yellow	KLF1	KLF transcription factor 1
2639	blue	GCDH	glutaryl-CoA dehydrogenase
2193	blue	FARSA	phenylalanyl-tRNA synthetase subunit alpha
811	blue	CALR	calreticulin
5886	yellow	RAD23A	RAD23 homolog A, nucleotide excision repair protein
90480	yellow	GADD45GIP1	GADD45G interacting protein 1
4784	yellow	NFIX	nuclear factor I X
4066	blue	LYL1	LYL1 basic helix-loop-helix family member
55621	grey	TRMT1	tRNA methyltransferase 1
112939	black	NACC1	nucleus accumbens associated 1
8677	grey	STX10	syntaxin 10
9592	turquoise	IER2	immediate early response 2
773	blue	CACNA1A	calcium voltage-gated channel subunit alpha1 A
81576	black	YJU2B	YJU2 splicing factor homolog B
84245	blue	MRI1	methylthioribose-1-phosphate isomerase 1
28974	green	C19orf53	chromosome 19 open reading frame 53
284454	blue	MIR23AHG	miR-23a/27a/24-2 cluster host gene
54862	turquoise	CC2D1A	coiled-coil and C2 domain containing 1A
90379	grey	DCAF15	DDB1 and CUL4 associated factor 15
5989	grey	RFX1	regulatory factor X1
9466	turquoise	IL27RA	interleukin 27 receptor subunit alpha
5566	green	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
55723	turquoise	ASF1B	anti-silencing function 1B histone chaperone
22859	brown	ADGRL1	adhesion G protein-coupled receptor L1
976	red	ADGRE5	adhesion G protein-coupled receptor E5
10212	blue	DDX39A	DExD-box helicase 39A
5585	turquoise	PKN1	protein kinase N1
10755	turquoise	GIPC1	GIPC PDZ domain containing family member 1
3337	black	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
9524	green	TECR	trans-2,3-enoyl-CoA reductase
4713	turquoise	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
84449	grey	ZNF333	zinc finger protein 333
30817	black	ADGRE2	adhesion G protein-coupled receptor E2
10994	yellow	ILVBL	ilvB acetolactate synthase like
23476	brown	BRD4	bromodomain containing 4
10270	grey	AKAP8	A-kinase anchoring protein 8
26993	brown	AKAP8L	A-kinase anchoring protein 8 like
58525	turquoise	WIZ	WIZ zinc finger
64926	turquoise	RASAL3	RAS protein activator like 3
102724279	blue	CLEC4OP	C-type lectin domain family 4 member O, pseudogene
7171	blue	TPM4	tropomyosin 4
4218	brown	RAB8A	RAB8A, member RAS oncogene family
84941	brown	HSH2D	hematopoietic SH2 domain containing
26017	red	FAM32A	family with sequence similarity 32 member A
8907	blue	AP1M1	adaptor related protein complex 1 subunit mu 1
10365	black	KLF2	KLF transcription factor 2
58513	blue	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
79939	turquoise	SLC35E1	solute carrier family 35 member E1
9441	blue	MED26	mediator complex subunit 26
79086	yellow	SMIM7	small integral membrane protein 7
23309	blue	SIN3B	SIN3 transcription regulator family member B
93323	grey	HAUS8	HAUS augmin like complex subunit 8
4650	black	MYO9B	myosin IXB
55850	grey	USE1	unconventional SNARE in the ER 1
79629	blue	OCEL1	occludin/ELL domain containing 1
2063	turquoise	NR2F6	nuclear receptor subfamily 2 group F member 6
29086	black	BABAM1	BRISC and BRCA1 A complex member 1
126549	yellow	ANKLE1	ankyrin repeat and LEM domain containing 1
79575	turquoise	ABHD8	abhydrolase domain containing 8
64981	turquoise	MRPL34	mitochondrial ribosomal protein L34
79016	brown	DDA1	DET1 and DDB1 associated 1
84705	grey	GTPBP3	GTP binding protein 3, mitochondrial
83483	blue	PLVAP	plasmalemma vesicle associated protein
684	turquoise	BST2	bone marrow stromal cell antigen 2
105221694	brown	BISPR	BST2 interferon stimulated positive regulator
93343	turquoise	MVB12A	multivesicular body subunit 12A
25796	turquoise	PGLS	6-phosphogluconolactonase
199786	turquoise	NIBAN3	niban apoptosis regulator 3
79709	turquoise	COLGALT1	collagen beta(1-O)galactosyltransferase 1
55201	red	MAP1S	microtubule associated protein 1S
23149	green	FCHO1	FCH and mu domain containing endocytic adaptor 1
3718	turquoise	JAK3	Janus kinase 3
6142	brown	RPL18A	ribosomal protein L18a
115098	grey	CCDC124	coiled-coil domain containing 124
27106	turquoise	ARRDC2	arrestin domain containing 2
3594	turquoise	IL12RB1	interleukin 12 receptor subunit beta 1
23031	brown	MAST3	microtubule associated serine/threonine kinase 3
10437	red	IFI30	IFI30 lysosomal thiol reductase
84769	blue	MPV17L2	MPV17 mitochondrial inner membrane protein like 2
3727	grey	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
25804	yellow	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
54858	turquoise	PGPEP1	pyroglutamyl-peptidase I
126364	turquoise	LRRC25	leucine rich repeat containing 25
170463	grey	SSBP4	single stranded DNA binding protein 4
51477	yellow	ISYNA1	inositol-3-phosphate synthase 1
8178	blue	ELL	elongation factor for RNA polymerase II
23770	red	FKBP8	FKBP prolyl isomerase 8
79036	brown	KXD1	KxDL motif containing 1
7311	brown	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
55049	blue	REX1BD	required for excision 1-B domain containing
23373	grey	CRTC1	CREB regulated transcription coactivator 1
5976	grey	UPF1	UPF1 RNA helicase and ATPase
11316	black	COPE	COPI coat complex subunit epsilon
54555	turquoise	DDX49	DEAD-box helicase 49
10147	green	SUGP2	SURP and G-patch domain containing 2
93436	blue	ARMC6	armadillo repeat containing 6
284439	brown	SLC25A42	solute carrier family 25 member 42
54929	brown	TMEM161A	transmembrane protein 161A
729991	yellow	BORCS8	BLOC-1 related complex subunit 8
8625	turquoise	RFXANK	regulatory factor X associated ankyrin containing protein
126382	red	NR2C2AP	nuclear receptor 2C2 associated protein
57794	yellow	SUGP1	SURP and G-patch domain containing 1
23383	blue	MAU2	MAU2 sister chromatid cohesion factor
54815	black	GATAD2A	GATA zinc finger domain containing 2A
51079	blue	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
374887	grey	YJEFN3	YjeF N-terminal domain containing 3
9170	grey	LPAR2	lysophosphatidic acid receptor 2
51291	blue	GMIP	GEM interacting protein
57130	turquoise	ATP13A1	ATPase 13A1
94039	yellow	ZNF101	zinc finger protein 101
440515	brown	ZNF506	zinc finger protein 506
56242	turquoise	ZNF253	zinc finger protein 253
81931	blue	ZNF93	zinc finger protein 93
199777	yellow	ZNF626	zinc finger protein 626
80264	blue	ZNF430	zinc finger protein 430
148206	green	ZNF714	zinc finger protein 714
170959	brown	ZNF431	zinc finger protein 431
7562	grey	ZNF708	zinc finger protein 708
148203	grey	ZNF738	zinc finger protein 738
284443	grey	ZNF493	zinc finger protein 493
353088	brown	ZNF429	zinc finger protein 429
7594	grey	ZNF43	zinc finger protein 43
100132815	yellow	IPO5P1	importin 5 pseudogene 1
7644	blue	ZNF91	zinc finger protein 91
171392	grey	ZNF675	zinc finger protein 675
388524	turquoise	RPSA2	ribosomal protein SA 2
9534	grey	ZNF254	zinc finger protein 254
148189	grey	LINC00662	long intergenic non-protein coding RNA 662
101927151	red	LINC02987	long intergenic non-protein coding RNA 2987
7386	turquoise	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
10775	green	POP4	POP4 homolog, ribonuclease P/MRP subunit
79156	turquoise	PLEKHF1	pleckstrin homology and FYVE domain containing 1
83636	blue	C19orf12	chromosome 19 open reading frame 12
898	yellow	CCNE1	cyclin E1
8725	grey	URI1	URI1 prefoldin like chaperone
22847	green	ZNF507	zinc finger protein 507
9141	turquoise	PDCD5	programmed cell death 5
84079	grey	ANKRD27	ankyrin repeat domain 27
390916	turquoise	NUDT19	nudix hydrolase 19
84902	green	CEP89	centrosomal protein 89
91442	yellow	FAAP24	FA core complex associated protein 24
55094	yellow	GPATCH1	G-patch domain containing 1
1050	yellow	CEBPA	CCAAT enhancer binding protein alpha
1054	grey	CEBPG	CCAAT enhancer binding protein gamma
5184	red	PEPD	peptidase D
2821	brown	GPI	glucose-6-phosphate isomerase
84306	turquoise	PDCD2L	programmed cell death 2 like
10054	green	UBA2	ubiquitin like modifier activating enzyme 2
55900	yellow	ZNF302	zinc finger protein 302
339318	grey	ZNF181	zinc finger protein 181
57655	turquoise	GRAMD1A	GRAM domain containing 1A
6324	turquoise	SCN1B	sodium voltage-gated channel beta subunit 1
3249	grey	HPN	hepsin
53822	yellow	FXYD7	FXYD domain containing ion transport regulator 7
53827	blue	FXYD5	FXYD domain containing ion transport regulator 5
51599	grey	LSR	lipolysis stimulated lipoprotein receptor
7392	brown	USF2	upstream transcription factor 2, c-fos interacting
933	grey	CD22	CD22 molecule
100506469	grey	TMEM147-AS1	TMEM147 antisense RNA 1
10430	blue	TMEM147	transmembrane protein 147
23354	grey	HAUS5	HAUS augmin like complex subunit 5
79171	grey	RBM42	RNA binding motif protein 42
2116	blue	ETV2	ETS variant transcription factor 2
1340	black	COX6B1	cytochrome c oxidase subunit 6B1
9757	green	KMT2B	lysine methyltransferase 2B
79713	brown	IGFLR1	IGF like family receptor 1
199746	green	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4
55851	blue	PSENEN	presenilin enhancer, gamma-secretase subunit
55957	blue	LIN37	lin-37 DREAM MuvB core complex component
84807	turquoise	NFKBID	NFKB inhibitor delta
10870	brown	HCST	hematopoietic cell signal transducer
7305	blue	TYROBP	transmembrane immune signaling adaptor TYROBP
644096	turquoise	SDHAF1	succinate dehydrogenase complex assembly factor 1
84964	black	ALKBH6	alkB homolog 6
199745	yellow	THAP8	THAP domain containing 8
5438	turquoise	POLR2I	RNA polymerase II subunit I
1155	yellow	TBCB	tubulin folding cofactor B
826	green	CAPNS1	calpain small subunit 1
7705	grey	ZNF146	zinc finger protein 146
57677	grey	ZFP14	ZFP14 zinc finger protein
284406	turquoise	ZFP82	ZFP82 zinc finger protein
84924	grey	ZNF566	zinc finger protein 566
339324	blue	ZNF260	zinc finger protein 260
57711	turquoise	ZNF529	zinc finger protein 529
101927599	grey	ZNF529-AS1	ZNF529 antisense RNA 1
92283	turquoise	ZNF461	zinc finger protein 461
163081	grey	ZNF567	zinc finger protein 567
284408	yellow	ZNF790-AS1	ZNF790 antisense RNA 1
388536	green	ZNF790	zinc finger protein 790
25850	red	ZNF345	zinc finger protein 345
374900	blue	ZNF568	zinc finger protein 568
147923	blue	ZNF420	zinc finger protein 420
199704	blue	ZNF585A	zinc finger protein 585A
163087	grey	ZNF383	zinc finger protein 383
284459	brown	ZNF875	zinc finger protein 875
148266	brown	ZNF569	zinc finger protein 569
163115	brown	ZNF781	zinc finger protein 781
126231	blue	ZNF573	zinc finger protein 573
23094	blue	SIPA1L3	signal induced proliferation associated 1 like 3
94274	grey	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A
10653	blue	SPINT2	serine peptidase inhibitor, Kunitz type 2
90522	grey	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein
9424	turquoise	KCNK6	potassium two pore domain channel subfamily K member 6
5714	grey	PSMD8	proteasome 26S subunit, non-ATPase 8
147965	blue	FAM98C	family with sequence similarity 98 member C
11184	turquoise	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
27335	turquoise	EIF3K	eukaryotic translation initiation factor 3 subunit K
81	turquoise	ACTN4	actinin alpha 4
147968	blue	CAPN12	calpain 12
1891	grey	ECH1	enoyl-CoA hydratase 1
3191	blue	HNRNPL	heterogeneous nuclear ribonucleoprotein L
126432	blue	RINL	Ras and Rab interactor like
22933	turquoise	SIRT2	sirtuin 2
4793	blue	NFKBIB	NFKB inhibitor beta
54938	grey	SARS2	seryl-tRNA synthetase 2, mitochondrial
6183	red	MRPS12	mitochondrial ribosomal protein S12
10298	green	PAK4	p21 (RAC1) activated kinase 4
342897	turquoise	NCCRP1	NCCRP1, F-box associated domain containing
282618	grey	IFNL1	interferon lambda 1
9535	yellow	GMFG	glia maturation factor gamma
55095	brown	SAMD4B	sterile alpha motif domain containing 4B
54623	brown	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
55588	blue	MED29	mediator complex subunit 29
7538	turquoise	ZFP36	ZFP36 ring finger protein
64857	green	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2
6217	brown	RPS16	ribosomal protein S16
6829	blue	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
92609	blue	TIMM50	translocase of inner mitochondrial membrane 50
126272	yellow	EID2B	EP300 interacting inhibitor of differentiation 2B
163126	blue	EID2	EP300 interacting inhibitor of differentiation 2
9149	turquoise	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B
2091	brown	FBL	fibrillarin
5704	blue	PSMC4	proteasome 26S subunit, ATPase 4
339327	blue	ZNF546	zinc finger protein 546
163131	green	ZNF780B	zinc finger protein 780B
284323	turquoise	ZNF780A	zinc finger protein 780A
208	green	AKT2	AKT serine/threonine kinase 2
23646	grey	PLD3	phospholipase D family member 3
29950	turquoise	SERTAD1	SERTA domain containing 1
29946	brown	SERTAD3	SERTA domain containing 3
645	yellow	BLVRB	biliverdin reductase B
92799	turquoise	SHKBP1	SH3KBP1 binding protein 1
8425	grey	LTBP4	latent transforming growth factor beta binding protein 4
6626	blue	SNRPA	small nuclear ribonucleoprotein polypeptide A
558	yellow	AXL	AXL receptor tyrosine kinase
11100	turquoise	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
90324	black	CCDC97	coiled-coil domain containing 97
7040	grey	TGFB1	transforming growth factor beta 1
80776	turquoise	B9D2	B9 domain containing 2
641649	blue	TMEM91	transmembrane protein 91
56915	grey	EXOSC5	exosome component 5
593	brown	BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha
55101	brown	DMAC2	distal membrane arm assembly component 2
6223	red	RPS19	ribosomal protein S19
973	black	CD79A	CD79a molecule
9138	blue	ARHGEF1	Rho guanine nucleotide exchange factor 1
10567	grey	RABAC1	Rab acceptor 1
64763	blue	ZNF574	zinc finger protein 574
5452	green	POU2F2	POU class 2 homeobox 2
162989	black	DEDD2	death effector domain containing 2
116115	black	ZNF526	zinc finger protein 526
2931	black	GSK3A	glycogen synthase kinase 3 alpha
2077	grey	ERF	ETS2 repressor factor
23152	blue	CIC	capicua transcriptional repressor
5050	blue	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
84518	green	CNFN	cornifelin
27076	brown	LYPD3	LY6/PLAUR domain containing 3
653583	black	PHLDB3	pleckstrin homology like domain family B member 3
23474	turquoise	ETHE1	ETHE1 persulfide dioxygenase
7515	turquoise	XRCC1	X-ray repair cross complementing 1
390940	green	PINLYP	phospholipase A2 inhibitor and LY6/PLAUR domain containing
126298	grey	IRGQ	immunity related GTPase Q
79177	brown	ZNF576	zinc finger protein 576
126299	turquoise	ZNF428	zinc finger protein 428
5329	turquoise	PLAUR	plasminogen activator, urokinase receptor
56006	brown	SMG9	SMG9 nonsense mediated mRNA decay factor
3783	turquoise	KCNN4	potassium calcium-activated channel subfamily N member 4
100505715	blue	LOC100505715	uncharacterized LOC100505715
7596	grey	ZNF45	zinc finger protein 45
7773	turquoise	ZNF230	zinc finger protein 230
7673	grey	ZNF222	zinc finger protein 222
10780	turquoise	ZNF234	zinc finger protein 234
7769	black	ZNF226	zinc finger protein 226
7770	brown	ZNF227	zinc finger protein 227
9310	yellow	ZNF235	zinc finger protein 235
7733	grey	ZNF180	zinc finger protein 180
5817	turquoise	PVR	PVR cell adhesion molecule
602	turquoise	BCL3	BCL3 transcription coactivator
5819	turquoise	NECTIN2	nectin cell adhesion molecule 2
10452	blue	TOMM40	translocase of outer mitochondrial membrane 40
348	yellow	APOE	apolipoprotein E
341	blue	APOC1	apolipoprotein C1
1209	green	CLPTM1	CLPTM1 regulator of GABA type A receptor forward trafficking
5971	green	RELB	RELB proto-oncogene, NF-kB subunit
11129	grey	CLASRP	CLK4 associating serine/arginine rich protein
162979	brown	ZNF296	zinc finger protein 296
79760	grey	GEMIN7	gem nuclear organelle associated protein 7
284352	grey	PPP1R37	protein phosphatase 1 regulatory subunit 37
79090	turquoise	TRAPPC6A	trafficking protein particle complex subunit 6A
388552	blue	BLOC1S3	biogenesis of lysosomal organelles complex 1 subunit 3
2068	turquoise	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
2067	grey	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit
2354	red	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
6253	blue	RTN2	reticulon 2
147699	brown	PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)
7408	blue	VASP	vasodilator stimulated phosphoprotein
80207	blue	OPA3	outer mitochondrial membrane lipid metabolism regulator OPA3
24139	turquoise	EML2	EMAP like 2
100287177	brown	EML2-AS1	EML2 antisense RNA 1
6633	blue	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide
23403	red	FBXO46	F-box protein 46
8189	blue	SYMPK	symplekin scaffold protein
339344	grey	MYPOP	Myb related transcription factor, partner of profilin
729440	yellow	CCDC61	coiled-coil domain containing 61
5536	brown	PPP5C	protein phosphatase 5 catalytic subunit
808	turquoise	CALM3	calmodulin 3
5739	turquoise	PTGIR	prostaglandin I2 receptor
25865	grey	PRKD2	protein kinase D2
29888	black	STRN4	striatin 4
6510	turquoise	SLC1A5	solute carrier family 1 member 5
1175	brown	AP2S1	adaptor related protein complex 2 subunit sigma 1
2909	grey	ARHGAP35	Rho GTPase activating protein 35
54958	grey	TMEM160	transmembrane protein 160
23211	grey	ZC3H4	zinc finger CCCH-type containing 4
10055	green	SAE1	SUMO1 activating enzyme subunit 1
27113	brown	BBC3	BCL2 binding component 3
255783	yellow	INAFM1	InaF motif containing 1
9704	grey	DHX34	DExH-box helicase 34
11133	yellow	KPTN	kaptin, actin binding protein
8775	turquoise	NAPA	NSF attachment protein alpha
29998	grey	BICRA	BRD4 interacting chromatin remodeling complex associated protein
30846	grey	EHD2	EH domain containing 2
29997	turquoise	NOP53	NOP53 ribosome biogenesis factor
6415	blue	SELENOW	selenoprotein W
8605	blue	PLA2G4C	phospholipase A2 group IVC
3978	grey	LIG1	DNA ligase 1
22900	blue	CARD8	caspase recruitment domain family member 8
100505812	black	CARD8-AS1	CARD8 antisense RNA 1
2014	brown	EMP3	epithelial membrane protein 3
55260	grey	TMEM143	transmembrane protein 143
10945	grey	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1
83743	yellow	GRWD1	glutamate rich WD repeat containing 1
9266	turquoise	CYTH2	cytohesin 2
6141	brown	RPL18	ribosomal protein L18
56848	green	SPHK2	sphingosine kinase 2
1628	grey	DBP	D-box binding PAR bZIP transcription factor
587	yellow	BCAT2	branched chain amino acid transaminase 2
23645	turquoise	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
4924	brown	NUCB1	nucleobindin 1
581	brown	BAX	BCL2 associated X, apoptosis regulator
2512	brown	FTL	ferritin light chain
2997	turquoise	GYS1	glycogen synthase 1
10856	blue	RUVBL2	RuvB like AAA ATPase 2
6625	brown	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70
54795	yellow	TRPM4	transient receptor potential cation channel subfamily M member 4
951	blue	CD37	CD37 molecule
55011	brown	PIH1D1	PIH1 domain containing 1
126133	blue	ALDH16A1	aldehyde dehydrogenase 16 family member A1
2323	blue	FLT3LG	fms related receptor tyrosine kinase 3 ligand
23521	brown	RPL13A	ribosomal protein L13a
6205	brown	RPS11	ribosomal protein S11
2217	brown	FCGRT	Fc gamma receptor and transporter
51070	grey	NOSIP	nitric oxide synthase interacting protein
6237	blue	RRAS	RAS related
58506	grey	SCAF1	SR-related CTD associated factor 1
3661	grey	IRF3	interferon regulatory factor 3
83596	blue	BCL2L12	BCL2 like 12
3276	blue	PRMT1	protein arginine methyltransferase 1
81857	turquoise	MED25	mediator complex subunit 25
53635	brown	PTOV1	PTOV1 extended AT-hook containing adaptor protein
11284	brown	PNKP	polynucleotide kinase 3'-phosphatase
84335	grey	AKT1S1	AKT1 substrate 1
79735	blue	TBC1D17	TBC1 domain family member 17
259307	turquoise	IL4I1	interleukin 4 induced 1
23636	black	NUP62	nucleoporin 62
22809	blue	ATF5	activating transcription factor 5
51231	yellow	VRK3	VRK serine/threonine kinase 3
25888	brown	ZNF473	zinc finger protein 473
256236	brown	NAPSB	napsin B aspartic peptidase (pseudogene)
9476	black	NAPSA	napsin A aspartic peptidase
7376	grey	NR1H2	nuclear receptor subfamily 1 group H member 2
5424	yellow	POLD1	DNA polymerase delta 1, catalytic subunit
6689	brown	SPIB	Spi-B transcription factor
284361	turquoise	EMC10	ER membrane protein complex subunit 10
126119	brown	JOSD2	Josephin domain containing 2
6320	yellow	CLEC11A	C-type lectin domain containing 11A
84798	blue	C19orf48P	multidrug resistance-related protein
3816	turquoise	KLK1	kallikrein 1
27180	brown	SIGLEC9	sialic acid binding Ig like lectin 9
284367	blue	SIGLEC17P	sialic acid binding Ig like lectin 17, pseudogene
945	red	CD33	CD33 molecule
2109	black	ETFB	electron transfer flavoprotein subunit beta
125875	green	CLDND2	claudin domain containing 2
4818	blue	NKG7	natural killer cell granule protein 7
3982	grey	LIM2	lens intrinsic membrane protein 2
89790	turquoise	SIGLEC10	sialic acid binding Ig like lectin 10
100049587	grey	SIGLEC14	sialic acid binding Ig like lectin 14
2357	grey	FPR1	formyl peptide receptor 1
2359	blue	FPR3	formyl peptide receptor 3
84765	grey	ZNF577	zinc finger protein 577
65251	grey	ZNF649	zinc finger protein 649
79898	blue	ZNF613	zinc finger protein 613
59348	grey	ZNF350	zinc finger protein 350
284371	blue	ZNF841	zinc finger protein 841
162962	brown	ZNF836	zinc finger protein 836
5518	brown	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha
90321	grey	ZNF766	zinc finger protein 766
147657	turquoise	ZNF480	zinc finger protein 480
400713	brown	ZNF880	zinc finger protein 880
102724105	blue	ZNF528-AS1	ZNF528 antisense RNA 1
84436	blue	ZNF528	zinc finger protein 528
55762	turquoise	ZNF701	zinc finger protein 701
55769	brown	ZNF83	zinc finger protein 83
81856	blue	ZNF611	zinc finger protein 611
162966	blue	ZNF600	zinc finger protein 600
7576	turquoise	ZNF28	zinc finger protein 28
90333	red	ZNF468	zinc finger protein 468
162967	red	ZNF320	zinc finger protein 320
125893	blue	ZNF816	zinc finger protein 816
90338	brown	ZNF160	zinc finger protein 160
91661	yellow	ZNF765	zinc finger protein 765
388561	blue	ZNF761	zinc finger protein 761
147804	brown	TPM3P9	tropomyosin 3 pseudogene 9
55422	grey	ZNF331	zinc finger protein 331
91663	turquoise	MYADM	myeloid associated differentiation marker
79143	brown	MBOAT7	membrane bound O-acyltransferase domain containing 7
54776	red	PPP1R12C	protein phosphatase 1 regulatory subunit 12C
22870	black	PPP6R1	protein phosphatase 6 regulatory subunit 1
23640	turquoise	HSPBP1	HSPA (Hsp70) binding protein 1
84787	yellow	KMT5C	lysine methyltransferase 5C
6158	red	RPL28	ribosomal protein L28
27338	turquoise	UBE2S	ubiquitin conjugating enzyme E2 S
79763	blue	ISOC2	isochorismatase domain containing 2
57106	blue	NAT14	N-acetyltransferase 14 (putative)
147807	red	ZNF524	zinc finger protein 524
51157	grey	ZNF580	zinc finger protein 580
51545	brown	ZNF581	zinc finger protein 581
29903	green	CCDC106	coiled-coil domain containing 106
11338	turquoise	U2AF2	U2 small nuclear RNA auxiliary factor 2
29924	grey	EPN1	epsin 1
55311	turquoise	ZNF444	zinc finger protein 444
147947	grey	ZNF542P	zinc finger protein 542, pseudogene
100128252	blue	ZNF667-AS1	ZNF667 antisense RNA 1 (head to head)
58491	green	ZNF71	zinc finger protein 71
9422	grey	ZNF264	zinc finger protein 264
390980	grey	ZNF805	zinc finger protein 805
10597	brown	TRAPPC2B	trafficking protein particle complex subunit 2B
147694	grey	ZNF548	zinc finger protein 548
7565	turquoise	ZNF17	zinc finger protein 17
79744	grey	ZNF419	zinc finger protein 419
162972	grey	ZNF550	zinc finger protein 550
284307	black	ZIK1	zinc finger protein interacting with K protein 1
7693	grey	ZNF134	zinc finger protein 134
10520	blue	ZNF211	zinc finger protein 211
7710	blue	ZNF154	zinc finger protein 154
79891	blue	ZNF671	zinc finger protein 671
284309	black	ZNF776	zinc finger protein 776
54807	grey	ZNF586	zinc finger protein 586
79818	grey	ZNF552	zinc finger protein 552
2282	turquoise	FKBP1AP1	FKBP prolyl isomerase 1A pseudogene 1
84914	grey	ZNF587	zinc finger protein 587
730051	green	ZNF814	zinc finger protein 814
65982	grey	ZSCAN18	zinc finger and SCAN domain containing 18
10782	grey	ZNF274	zinc finger protein 274
