Node	ModuleColor	GeneSymbol	GeneName
56005	red	MYDGF	myeloid derived growth factor
91039	grey	DPP9	dipeptidyl peptidase 9
100131094	turquoise	DPP9-AS1	DPP9 antisense RNA 1
55527	blue	FEM1A	fem-1 homolog A
148022	brown	TICAM1	TIR domain containing adaptor molecule 1
10226	blue	PLIN3	perilipin 3
645432	yellow	ARRDC5	arrestin domain containing 5
29128	grey	UHRF1	ubiquitin like with PHD and ring finger domains 1
23030	turquoise	KDM4B	lysine demethylase 4B
9667	green	SAFB2	scaffold attachment factor B2
6294	green	SAFB	scaffold attachment factor B
125988	turquoise	MICOS13	mitochondrial contact site and cristae organizing system subunit 13
374875	blue	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like
25873	tan	RPL36	ribosomal protein L36
9361	turquoise	LONP1	lon peptidase 1, mitochondrial
163154	grey	PRR22	proline rich 22
56931	blue	DUS3L	dihydrouridine synthase 3 like
126328	turquoise	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11
400673	brown	VMAC	vimentin type intermediate filament associated coiled-coil protein
828	brown	CAPS	calcyphosine
8498	grey	RANBP3	RAN binding protein 3
5990	brown	RFX2	regulatory factor X2
4298	grey	MLLT1	MLLT1 super elongation complex subunit
8192	grey	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit
84266	blue	ALKBH7	alkB homolog 7
2962	grey	GTF2F1	general transcription factor IIF subunit 1
8570	brown	KHSRP	KH-type splicing regulatory protein
79085	turquoise	SLC25A23	solute carrier family 25 member 23
79958	turquoise	DENND1C	DENN domain containing 1C
10382	blue	TUBB4A	tubulin beta 4A class IVa
8744	turquoise	TNFSF9	TNF superfamily member 9
8740	blue	TNFSF14	TNF superfamily member 14
718	blue	C3	complement C3
56927	turquoise	GPR108	G protein-coupled receptor 108
9322	brown	TRIP10	thyroid hormone receptor interactor 10
10045	grey	SH2D3A	SH2 domain containing 3A
7409	grey	VAV1	vav guanine nucleotide exchange factor 1
2015	turquoise	ADGRE1	adhesion G protein-coupled receptor E1
326342	brown	ADGRE4P	adhesion G protein-coupled receptor E4, pseudogene
79230	grey	ZNF557	zinc finger protein 557
3643	grey	INSR	insulin receptor
23370	yellow	ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18
92960	blue	PEX11G	peroxisomal biogenesis factor 11 gamma
140467	turquoise	ZNF358	zinc finger protein 358
57192	grey	MCOLN1	mucolipin TRP cation channel 1
10908	grey	PNPLA6	patatin like phospholipase domain containing 6
56949	black	XAB2	XPA binding protein 2
100131801	turquoise	PET100	PET100 cytochrome c oxidase chaperone
126006	blue	PCP2	Purkinje cell protein 2
6813	turquoise	STXBP2	syntaxin binding protein 2
199675	red	MCEMP1	mast cell expressed membrane protein 1
126003	grey	TRAPPC5	trafficking protein particle complex subunit 5
2208	turquoise	FCER2	Fc epsilon receptor II
30835	green	CD209	CD209 molecule
115704	blue	EVI5L	ecotropic viral integration site 5 like
5609	grey	MAP2K7	mitogen-activated protein kinase kinase 7
6618	grey	SNAPC2	small nuclear RNA activating complex polypeptide 2
10469	green	TIMM44	translocase of inner mitochondrial membrane 44
1994	red	ELAVL1	ELAV like RNA binding protein 1
79603	turquoise	CERS4	ceramide synthase 4
51293	grey	CD320	CD320 molecule
4701	turquoise	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7
6234	tan	RPS28	ribosomal protein S28
100507567	blue	RAB11B-AS1	RAB11B antisense RNA 1
9230	grey	RAB11B	RAB11B, member RAS oncogene family
51257	blue	MARCHF2	membrane associated ring-CH-type finger 2
4670	blue	HNRNPM	heterogeneous nuclear ribonucleoprotein M
84106	blue	PRAM1	PML-RARA regulated adaptor molecule 1
84330	grey	ZNF414	zinc finger protein 414
4542	turquoise	MYO1F	myosin IF
148156	grey	ZNF558	zinc finger protein 558
57693	brown	ZNF317	zinc finger protein 317
374879	grey	ZNF699	zinc finger protein 699
84527	brown	ZNF559	zinc finger protein 559
10781	blue	ZNF266	zinc finger protein 266
79088	magenta	ZNF426	zinc finger protein 426
101928238	grey	ZNF426-DT	ZNF426 divergent transcript
7675	brown	ZNF121	zinc finger protein 121
93134	turquoise	ZNF561	zinc finger protein 561
284385	pink	ZNF561-AS1	ZNF561 antisense RNA 1 (head to head)
54811	brown	ZNF562	zinc finger protein 562
162993	blue	ZNF846	zinc finger protein 846
100505555	grey	LOC100505555	uncharacterized LOC100505555
54850	blue	FBXL12	F-box and leucine rich repeat protein 12
59286	turquoise	UBL5	ubiquitin like 5
5300	turquoise	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
50509	turquoise	COL5A3	collagen type V alpha 3 chain
55337	grey	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
83854	grey	ANGPTL6	angiopoietin like 6
56342	grey	PPAN	peter pan homolog
5032	grey	P2RY11	purinergic receptor P2Y11
8666	turquoise	EIF3G	eukaryotic translation initiation factor 3 subunit G
1786	grey	DNMT1	DNA methyltransferase 1
9294	blue	S1PR2	sphingosine-1-phosphate receptor 2
51073	turquoise	MRPL4	mitochondrial ribosomal protein L4
3383	blue	ICAM1	intercellular adhesion molecule 1
3386	turquoise	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
7087	grey	ICAM5	intercellular adhesion molecule 5
100125288	grey	ZGLP1	zinc finger GATA like protein 1
112812	turquoise	FDX2	ferredoxin 2
125950	blue	RAVER1	ribonucleoprotein, PTB binding 1
3385	grey	ICAM3	intercellular adhesion molecule 3
7297	grey	TYK2	tyrosine kinase 2
11140	yellow	CDC37	cell division cycle 37, HSP90 cochaperone
5141	brown	PDE4A	phosphodiesterase 4A
9817	blue	KEAP1	kelch like ECH associated protein 1
84971	blue	ATG4D	autophagy related 4D cysteine peptidase
65095	turquoise	KRI1	KRI1 homolog
1032	brown	CDKN2D	cyclin dependent kinase inhibitor 2D
57153	grey	SLC44A2	solute carrier family 44 member 2
147727	grey	ILF3-DT	ILF3 divergent transcript
3609	blue	ILF3	interleukin enhancer binding factor 3
81890	turquoise	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1
1785	grey	DNM2	dynamin 2
11018	turquoise	TMED1	transmembrane p24 trafficking protein 1
255809	blue	C19orf38	chromosome 19 open reading frame 38
10498	grey	CARM1	coactivator associated arginine methyltransferase 1
78992	red	YIPF2	Yip1 domain family member 2
90580	grey	TIMM29	translocase of inner mitochondrial membrane 29
6597	grey	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
3949	green	LDLR	low density lipoprotein receptor
25959	green	KANK2	KN motif and ankyrin repeat domains 2
57572	grey	DOCK6	dedicator of cytokinesis 6
9545	brown	RAB3D	RAB3D, member RAS oncogene family
374882	midnightblue	TMEM205	transmembrane protein 205
126075	grey	CCDC159	coiled-coil domain containing 159
64748	grey	PLPPR2	phospholipid phosphatase related 2
126074	brown	SWSAP1	SWIM-type zinc finger 7 associated protein 1
2057	blue	EPOR	erythropoietin receptor
5589	grey	PRKCSH	protein kinase C substrate 80K-H
115950	turquoise	ZNF653	zinc finger protein 653
51295	lightcyan	ECSIT	ECSIT signaling integrator
84337	red	ELOF1	elongation factor 1
54	turquoise	ACP5	acid phosphatase 5, tartrate resistant
199692	grey	ZNF627	zinc finger protein 627
664709	grey	HNRNPA1P10	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10
55552	red	ZNF823	zinc finger protein 823
126068	turquoise	ZNF441	zinc finger protein 441
126069	blue	ZNF491	zinc finger protein 491
126070	blue	ZNF440	zinc finger protein 440
90594	salmon	ZNF439	zinc finger protein 439
7620	blue	ZNF69	zinc finger protein 69
90592	brown	ZNF700	zinc finger protein 700
284390	turquoise	ZNF763	zinc finger protein 763
163059	grey	ZNF433	zinc finger protein 433
284391	yellow	ZNF844	zinc finger protein 844
388507	magenta	ZNF788P	zinc finger family member 788, pseudogene
90589	grey	ZNF625	zinc finger protein 625
7695	salmon	ZNF136	zinc finger protein 136
51710	grey	ZNF44	zinc finger protein 44
147837	blue	ZNF563	zinc finger protein 563
79973	grey	ZNF442	zinc finger protein 442
90576	turquoise	ZNF799	zinc finger protein 799
10224	blue	ZNF443	zinc finger protein 443
163051	turquoise	ZNF709	zinc finger protein 709
163050	blue	ZNF564	zinc finger protein 564
57474	brown	ZNF490	zinc finger protein 490
163049	grey	ZNF791	zinc finger protein 791
4125	green	MAN2B1	mannosidase alpha class 2B member 1
84292	grey	WDR83	WD repeat domain 83
51398	turquoise	WDR83OS	WD repeat domain 83 opposite strand
1725	red	DHPS	deoxyhypusine synthase
84261	pink	FBXW9	F-box and WD repeat domain containing 9
30000	grey	TNPO2	transportin 2
79002	grey	TRIR	telomerase RNA component interacting RNase
439	grey	GET3	guided entry of tail-anchored proteins factor 3, ATPase
29911	turquoise	HOOK2	hook microtubule tethering protein 2
3726	yellow	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
7001	green	PRDX2	peroxiredoxin 2
10535	black	RNASEH2A	ribonuclease H2 subunit A
1777	green	DNASE2	deoxyribonuclease 2, lysosomal
10661	brown	KLF1	KLF transcription factor 1
2639	grey	GCDH	glutaryl-CoA dehydrogenase
2193	green	FARSA	phenylalanyl-tRNA synthetase subunit alpha
811	grey	CALR	calreticulin
5886	blue	RAD23A	RAD23 homolog A, nucleotide excision repair protein
90480	blue	GADD45GIP1	GADD45G interacting protein 1
4066	brown	LYL1	LYL1 basic helix-loop-helix family member
55621	turquoise	TRMT1	tRNA methyltransferase 1
112939	turquoise	NACC1	nucleus accumbens associated 1
8677	blue	STX10	syntaxin 10
9592	brown	IER2	immediate early response 2
81576	brown	YJU2B	YJU2 splicing factor homolog B
84245	green	MRI1	methylthioribose-1-phosphate isomerase 1
28974	turquoise	C19orf53	chromosome 19 open reading frame 53
65249	turquoise	ZSWIM4	zinc finger SWIM-type containing 4
284454	blue	MIR23AHG	miR-23a/27a/24-2 cluster host gene
79173	blue	BRME1	break repair meiotic recombinase recruitment factor 1
54862	brown	CC2D1A	coiled-coil and C2 domain containing 1A
79883	grey	PODNL1	podocan like 1
90379	grey	DCAF15	DDB1 and CUL4 associated factor 15
5989	grey	RFX1	regulatory factor X1
9466	grey	IL27RA	interleukin 27 receptor subunit alpha
113230	blue	MISP3	MISP family member 3
90378	green	SAMD1	sterile alpha motif domain containing 1
5566	grey	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
55723	turquoise	ASF1B	anti-silencing function 1B histone chaperone
100507373	grey	ADGRL1-AS1	ADGRL1 antisense RNA 1
22859	red	ADGRL1	adhesion G protein-coupled receptor L1
976	turquoise	ADGRE5	adhesion G protein-coupled receptor E5
10212	turquoise	DDX39A	DExD-box helicase 39A
5585	grey	PKN1	protein kinase N1
10755	salmon	GIPC1	GIPC PDZ domain containing family member 1
3337	magenta	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
9524	green	TECR	trans-2,3-enoyl-CoA reductase
4713	turquoise	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
84449	brown	ZNF333	zinc finger protein 333
30817	grey	ADGRE2	adhesion G protein-coupled receptor E2
10994	red	ILVBL	ilvB acetolactate synthase like
4854	brown	NOTCH3	notch receptor 3
23476	brown	BRD4	bromodomain containing 4
10270	blue	AKAP8	A-kinase anchoring protein 8
26993	black	AKAP8L	A-kinase anchoring protein 8 like
58525	grey	WIZ	WIZ zinc finger
64926	grey	RASAL3	RAS protein activator like 3
7171	brown	TPM4	tropomyosin 4
4218	yellow	RAB8A	RAB8A, member RAS oncogene family
84941	grey	HSH2D	hematopoietic SH2 domain containing
26017	turquoise	FAM32A	family with sequence similarity 32 member A
8907	turquoise	AP1M1	adaptor related protein complex 1 subunit mu 1
10365	grey	KLF2	KLF transcription factor 2
58513	black	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
84167	grey	C19orf44	chromosome 19 open reading frame 44
10523	brown	CHERP	calcium homeostasis endoplasmic reticulum protein
79939	grey	SLC35E1	solute carrier family 35 member E1
9441	blue	MED26	mediator complex subunit 26
79086	grey	SMIM7	small integral membrane protein 7
79041	turquoise	TMEM38A	transmembrane protein 38A
23309	turquoise	SIN3B	SIN3 transcription regulator family member B
27151	turquoise	CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8
93323	brown	HAUS8	HAUS augmin like complex subunit 8
4650	pink	MYO9B	myosin IXB
55850	turquoise	USE1	unconventional SNARE in the ER 1
79629	blue	OCEL1	occludin/ELL domain containing 1
2063	brown	NR2F6	nuclear receptor subfamily 2 group F member 6
29086	turquoise	BABAM1	BRISC and BRCA1 A complex member 1
126549	grey	ANKLE1	ankyrin repeat and LEM domain containing 1
79575	brown	ABHD8	abhydrolase domain containing 8
64981	brown	MRPL34	mitochondrial ribosomal protein L34
79016	yellow	DDA1	DET1 and DDB1 associated 1
57719	grey	ANO8	anoctamin 8
84705	brown	GTPBP3	GTP binding protein 3, mitochondrial
684	magenta	BST2	bone marrow stromal cell antigen 2
105221694	blue	BISPR	BST2 interferon stimulated positive regulator
93343	salmon	MVB12A	multivesicular body subunit 12A
376497	brown	SLC27A1	solute carrier family 27 member 1
25796	grey	PGLS	6-phosphogluconolactonase
79709	grey	COLGALT1	collagen beta(1-O)galactosyltransferase 1
55201	grey	MAP1S	microtubule associated protein 1S
23149	brown	FCHO1	FCH and mu domain containing endocytic adaptor 1
3718	blue	JAK3	Janus kinase 3
6142	tan	RPL18A	ribosomal protein L18a
115098	turquoise	CCDC124	coiled-coil domain containing 124
27106	turquoise	ARRDC2	arrestin domain containing 2
3594	green	IL12RB1	interleukin 12 receptor subunit beta 1
23031	brown	MAST3	microtubule associated serine/threonine kinase 3
5296	turquoise	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2
10437	grey	IFI30	IFI30 lysosomal thiol reductase
84769	grey	MPV17L2	MPV17 mitochondrial inner membrane protein like 2
5864	blue	RAB3A	RAB3A, member RAS oncogene family
3727	grey	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
25804	grey	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
54858	blue	PGPEP1	pyroglutamyl-peptidase I
9518	grey	GDF15	growth differentiation factor 15
126364	turquoise	LRRC25	leucine rich repeat containing 25
170463	turquoise	SSBP4	single stranded DNA binding protein 4
51477	grey	ISYNA1	inositol-3-phosphate synthase 1
8178	grey	ELL	elongation factor for RNA polymerase II
23770	grey	FKBP8	FKBP prolyl isomerase 8
79036	yellow	KXD1	KxDL motif containing 1
7311	yellow	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
55049	grey	REX1BD	required for excision 1-B domain containing
55295	grey	KLHL26	kelch like family member 26
23373	turquoise	CRTC1	CREB regulated transcription coactivator 1
5976	black	UPF1	UPF1 RNA helicase and ATPase
11316	yellow	COPE	COPI coat complex subunit epsilon
54555	turquoise	DDX49	DEAD-box helicase 49
9454	green	HOMER3	homer scaffold protein 3
10147	red	SUGP2	SURP and G-patch domain containing 2
93436	grey	ARMC6	armadillo repeat containing 6
284439	brown	SLC25A42	solute carrier family 25 member 42
54929	grey	TMEM161A	transmembrane protein 161A
729991	turquoise	BORCS8	BLOC-1 related complex subunit 8
8625	grey	RFXANK	regulatory factor X associated ankyrin containing protein
126382	turquoise	NR2C2AP	nuclear receptor 2C2 associated protein
57794	grey	SUGP1	SURP and G-patch domain containing 1
23383	black	MAU2	MAU2 sister chromatid cohesion factor
54815	brown	GATAD2A	GATA zinc finger domain containing 2A
83983	grey	TSSK6	testis specific serine kinase 6
51079	turquoise	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
374887	grey	YJEFN3	YjeF N-terminal domain containing 3
80714	brown	PBX4	PBX homeobox 4
9170	grey	LPAR2	lysophosphatidic acid receptor 2
51291	grey	GMIP	GEM interacting protein
57130	grey	ATP13A1	ATPase 13A1
94039	grey	ZNF101	zinc finger protein 101
7561	grey	ZNF14	zinc finger protein 14
284440	grey	LINC00663	long intergenic non-protein coding RNA 663
440515	grey	ZNF506	zinc finger protein 506
56242	brown	ZNF253	zinc finger protein 253
81931	turquoise	ZNF93	zinc finger protein 93
90649	grey	ZNF486	zinc finger protein 486
664701	grey	ZNF826P	zinc finger protein 826, pseudogene
100129842	brown	ZNF737	zinc finger protein 737
199777	grey	ZNF626	zinc finger protein 626
80264	brown	ZNF430	zinc finger protein 430
148206	grey	ZNF714	zinc finger protein 714
170959	grey	ZNF431	zinc finger protein 431
7562	red	ZNF708	zinc finger protein 708
148203	turquoise	ZNF738	zinc finger protein 738
284443	blue	ZNF493	zinc finger protein 493
353088	turquoise	ZNF429	zinc finger protein 429
7594	red	ZNF43	zinc finger protein 43
113835	turquoise	ZNF257	zinc finger protein 257
100132815	brown	IPO5P1	importin 5 pseudogene 1
7644	grey	ZNF91	zinc finger protein 91
171392	greenyellow	ZNF675	zinc finger protein 675
148213	grey	ZNF681	zinc finger protein 681
388524	turquoise	RPSA2	ribosomal protein SA 2
9534	turquoise	ZNF254	zinc finger protein 254
148189	brown	LINC00662	long intergenic non-protein coding RNA 662
101927151	grey	LINC02987	long intergenic non-protein coding RNA 2987
7386	lightcyan	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
10775	turquoise	POP4	POP4 homolog, ribonuclease P/MRP subunit
79156	red	PLEKHF1	pleckstrin homology and FYVE domain containing 1
83636	black	C19orf12	chromosome 19 open reading frame 12
898	green	CCNE1	cyclin E1
8725	grey	URI1	URI1 prefoldin like chaperone
57616	turquoise	TSHZ3	teashirt zinc finger homeobox 3
147991	turquoise	DPY19L3	dpy-19 like C-mannosyltransferase 3
9141	turquoise	PDCD5	programmed cell death 5
84079	turquoise	ANKRD27	ankyrin repeat domain 27
390916	grey60	NUDT19	nudix hydrolase 19
84902	grey	CEP89	centrosomal protein 89
91442	brown	FAAP24	FA core complex associated protein 24
55094	grey	GPATCH1	G-patch domain containing 1
4037	turquoise	LRP3	LDL receptor related protein 3
1050	magenta	CEBPA	CCAAT enhancer binding protein alpha
80054	blue	CEBPA-DT	CEBPA divergent transcript
1054	turquoise	CEBPG	CCAAT enhancer binding protein gamma
5184	grey	PEPD	peptidase D
26065	grey	LSM14A	LSM14A mRNA processing body assembly factor
9710	lightyellow	GARRE1	granule associated Rac and RHOG effector 1
2821	lightcyan	GPI	glucose-6-phosphate isomerase
84306	pink	PDCD2L	programmed cell death 2 like
10054	turquoise	UBA2	ubiquitin like modifier activating enzyme 2
284402	grey	SCGB2B2	secretoglobin family 2B member 2
55900	turquoise	ZNF302	zinc finger protein 302
339318	grey	ZNF181	zinc finger protein 181
148103	blue	ZNF599	zinc finger protein 599
90075	brown	ZNF30	zinc finger protein 30
126375	brown	ZNF792	zinc finger protein 792
57655	brown	GRAMD1A	GRAM domain containing 1A
6324	grey	SCN1B	sodium voltage-gated channel beta subunit 1
163175	turquoise	LGI4	leucine rich repeat LGI family member 4
53827	grey	FXYD5	FXYD domain containing ion transport regulator 5
51599	turquoise	LSR	lipolysis stimulated lipoprotein receptor
7392	green	USF2	upstream transcription factor 2, c-fos interacting
57817	blue	HAMP	hepcidin antimicrobial peptide
933	grey	CD22	CD22 molecule
26330	blue	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic
100506469	brown	TMEM147-AS1	TMEM147 antisense RNA 1
10430	grey	TMEM147	transmembrane protein 147
23354	blue	HAUS5	HAUS augmin like complex subunit 5
79171	blue	RBM42	RNA binding motif protein 42
2116	turquoise	ETV2	ETS variant transcription factor 2
1340	turquoise	COX6B1	cytochrome c oxidase subunit 6B1
9757	grey	KMT2B	lysine methyltransferase 2B
79713	turquoise	IGFLR1	IGF like family receptor 1
199746	grey	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4
55851	greenyellow	PSENEN	presenilin enhancer, gamma-secretase subunit
55957	grey	LIN37	lin-37 DREAM MuvB core complex component
148137	red	PROSER3	proline and serine rich 3
115703	grey	ARHGAP33	Rho GTPase activating protein 33
84807	brown	NFKBID	NFKB inhibitor delta
10870	purple	HCST	hematopoietic cell signal transducer
7305	purple	TYROBP	transmembrane immune signaling adaptor TYROBP
644096	grey	SDHAF1	succinate dehydrogenase complex assembly factor 1
84964	grey	ALKBH6	alkB homolog 6
25999	grey	CLIP3	CAP-Gly domain containing linker protein 3
199745	brown	THAP8	THAP domain containing 8
284403	grey	WDR62	WD repeat domain 62
5438	yellow	POLR2I	RNA polymerase II subunit I
1155	brown	TBCB	tubulin folding cofactor B
826	grey	CAPNS1	calpain small subunit 1
147929	green	ZNF565	zinc finger protein 565
7705	grey	ZNF146	zinc finger protein 146
57677	blue	ZFP14	ZFP14 zinc finger protein
284406	grey	ZFP82	ZFP82 zinc finger protein
84924	brown	ZNF566	zinc finger protein 566
339324	turquoise	ZNF260	zinc finger protein 260
57711	grey	ZNF529	zinc finger protein 529
101927599	lightgreen	ZNF529-AS1	ZNF529 antisense RNA 1
84911	turquoise	ZNF382	zinc finger protein 382
92283	grey	ZNF461	zinc finger protein 461
101927621	red	ZNF567-DT	ZNF567 divergent transcript
163081	grey	ZNF567	zinc finger protein 567
342892	grey	ZNF850	zinc finger protein 850
284408	grey	ZNF790-AS1	ZNF790 antisense RNA 1
388536	grey	ZNF790	zinc finger protein 790
25850	blue	ZNF345	zinc finger protein 345
374899	grey	ZNF829	zinc finger protein 829
374900	blue	ZNF568	zinc finger protein 568
147923	grey	ZNF420	zinc finger protein 420
199704	grey	ZNF585A	zinc finger protein 585A
92285	turquoise	ZNF585B	zinc finger protein 585B
163087	magenta	ZNF383	zinc finger protein 383
284459	midnightblue	ZNF875	zinc finger protein 875
84503	grey	ZNF527	zinc finger protein 527
148266	grey	ZNF569	zinc finger protein 569
148268	turquoise	ZNF570	zinc finger protein 570
100507433	grey	ZNF571-AS1	ZNF571 antisense RNA 1
163255	blue	ZNF540	zinc finger protein 540
51276	brown	ZNF571	zinc finger protein 571
22835	turquoise	ZFP30	ZFP30 zinc finger protein
84775	brown	ZNF607	zinc finger protein 607
126231	turquoise	ZNF573	zinc finger protein 573
23094	grey	SIPA1L3	signal induced proliferation associated 1 like 3
10653	turquoise	SPINT2	serine peptidase inhibitor, Kunitz type 2
90522	grey	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein
9424	blue	KCNK6	potassium two pore domain channel subfamily K member 6
57828	grey60	CATSPERG	cation channel sperm associated auxiliary subunit gamma
5714	turquoise	PSMD8	proteasome 26S subunit, non-ATPase 8
147965	grey	FAM98C	family with sequence similarity 98 member C
115727	blue	RASGRP4	RAS guanyl releasing protein 4
6261	yellow	RYR1	ryanodine receptor 1
11184	green	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
27335	lightyellow	EIF3K	eukaryotic translation initiation factor 3 subunit K
81	salmon	ACTN4	actinin alpha 4
1891	grey	ECH1	enoyl-CoA hydratase 1
3191	turquoise	HNRNPL	heterogeneous nuclear ribonucleoprotein L
126432	brown	RINL	Ras and Rab interactor like
22933	green	SIRT2	sirtuin 2
4793	blue	NFKBIB	NFKB inhibitor beta
54938	grey	SARS2	seryl-tRNA synthetase 2, mitochondrial
6183	turquoise	MRPS12	mitochondrial ribosomal protein S12
10298	grey	PAK4	p21 (RAC1) activated kinase 4
57622	turquoise	LRFN1	leucine rich repeat and fibronectin type III domain containing 1
9535	grey	GMFG	glia maturation factor gamma
55095	magenta	SAMD4B	sterile alpha motif domain containing 4B
54623	brown	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
55588	pink	MED29	mediator complex subunit 29
7538	purple	ZFP36	ZFP36 ring finger protein
64857	purple	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2
6217	tan	RPS16	ribosomal protein S16
6829	turquoise	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
92609	turquoise	TIMM50	translocase of inner mitochondrial membrane 50
126272	brown	EID2B	EP300 interacting inhibitor of differentiation 2B
163126	turquoise	EID2	EP300 interacting inhibitor of differentiation 2
9149	turquoise	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B
2091	turquoise	FBL	fibrillarin
8857	turquoise	FCGBP	Fc gamma binding protein
5704	blue	PSMC4	proteasome 26S subunit, ATPase 4
339327	turquoise	ZNF546	zinc finger protein 546
163131	blue	ZNF780B	zinc finger protein 780B
284323	blue	ZNF780A	zinc finger protein 780A
4294	blue	MAP3K10	mitogen-activated protein kinase kinase kinase 10
208	grey	AKT2	AKT serine/threonine kinase 2
126526	grey	C19orf47	chromosome 19 open reading frame 47
23646	grey	PLD3	phospholipase D family member 3
147746	grey	HIPK4	homeodomain interacting protein kinase 4
57716	turquoise	PRX	periaxin
29950	blue	SERTAD1	SERTA domain containing 1
29946	yellow	SERTAD3	SERTA domain containing 3
645	magenta	BLVRB	biliverdin reductase B
57731	brown	SPTBN4	spectrin beta, non-erythrocytic 4
92799	grey	SHKBP1	SH3KBP1 binding protein 1
8425	green	LTBP4	latent transforming growth factor beta binding protein 4
9253	blue	NUMBL	NUMB like endocytic adaptor protein
79934	brown	COQ8B	coenzyme Q8B
80271	turquoise	ITPKC	inositol-trisphosphate 3-kinase C
284325	turquoise	ACTMAP	actin maturation protease
6626	blue	SNRPA	small nuclear ribonucleoprotein polypeptide A
29785	grey	CYP2S1	cytochrome P450 family 2 subfamily S member 1
558	magenta	AXL	AXL receptor tyrosine kinase
11100	red	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
90324	black	CCDC97	coiled-coil domain containing 97
7040	brown	TGFB1	transforming growth factor beta 1
80776	grey	B9D2	B9 domain containing 2
641649	black	TMEM91	transmembrane protein 91
56915	pink	EXOSC5	exosome component 5
593	salmon	BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha
374907	grey	B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
55101	green	DMAC2	distal membrane arm assembly component 2
1084	grey	CEACAM3	CEA cell adhesion molecule 3
6223	tan	RPS19	ribosomal protein S19
973	blue	CD79A	CD79a molecule
9138	grey	ARHGEF1	Rho guanine nucleotide exchange factor 1
10567	grey	RABAC1	Rab acceptor 1
64763	magenta	ZNF574	zinc finger protein 574
5452	turquoise	POU2F2	POU class 2 homeobox 2
100505622	green	LNROP	long non-coding regulator of POU2F2
162989	yellow	DEDD2	death effector domain containing 2
116115	yellow	ZNF526	zinc finger protein 526
2931	turquoise	GSK3A	glycogen synthase kinase 3 alpha
2077	grey	ERF	ETS2 repressor factor
23152	grey	CIC	capicua transcriptional repressor
5050	blue	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
1954	turquoise	MEGF8	multiple EGF like domains 8
27076	purple	LYPD3	LY6/PLAUR domain containing 3
653583	turquoise	PHLDB3	pleckstrin homology like domain family B member 3
23474	blue	ETHE1	ETHE1 persulfide dioxygenase
284346	turquoise	ZNF575	zinc finger protein 575
7515	grey	XRCC1	X-ray repair cross complementing 1
126298	brown	IRGQ	immunity related GTPase Q
79177	turquoise	ZNF576	zinc finger protein 576
126299	purple	ZNF428	zinc finger protein 428
199731	grey	CADM4	cell adhesion molecule 4
5329	brown	PLAUR	plasminogen activator, urokinase receptor
105372412	grey	LOC105372412	phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein-like
56006	blue	SMG9	SMG9 nonsense mediated mRNA decay factor
3783	turquoise	KCNN4	potassium calcium-activated channel subfamily N member 4
284349	grey	ZNF283	zinc finger protein 283
342908	brown	ZNF404	zinc finger protein 404
7596	grey	ZNF45	zinc finger protein 45
7638	red	ZNF221	zinc finger protein 221
7711	grey	ZNF155	zinc finger protein 155
7773	brown	ZNF230	zinc finger protein 230
7673	grey	ZNF222	zinc finger protein 222
7766	grey	ZNF223	zinc finger protein 223
342909	turquoise	ZNF284	zinc finger protein 284
7767	blue	ZNF224	zinc finger protein 224
